103	2368	15388	-2400	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	2	26
104	2180	15380	-2408	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	2	25
105	2424	15364	-2416	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	2	23
106	2020	15380	-2372	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	2	22
107	2328	15408	-2412	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	22
108	2324	15396	-2396	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
109	2216	15084	-2344	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
110	2376	15060	-2384	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	22
111	2384	15452	-2272	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	24
112	2308	15368	-2188	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	25
113	2336	15016	-2360	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	28
114	2224	15360	-2260	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	32
115	2388	15408	-2584	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	38
116	2364	15048	-2416	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	34
117	2208	15092	-2424	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	30
118	1996	15456	-2564	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	26
119	2388	15000	-2216	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	23
120	2344	15360	-2592	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	21
121	2388	15380	-2660	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	19
122	2244	15360	-2616	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	18
123	2328	15064	-2616	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	19
124	2248	15024	-2600	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	20
125	2372	15372	-2660	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	22
126	2376	15044	-2660	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	21
127	2252	15376	-2684	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	0	2	21
128	2212	15064	-2652	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	22
129	2232	15024	-2640	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	2	23
130	2244	15032	-2448	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	2	24
131	2264	15080	-2492	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	24
132	2280	15040	-2476	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	23
133	2244	15068	-2476	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	21
134	2632	15024	-2464	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	1	3	21
135	2280	15056	-2512	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	20
136	2580	15032	-2504	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	22
137	2632	15052	-2516	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
138	2648	15060	-2524	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
139	2580	15032	-2556	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	2	3	22
140	2616	15064	-2840	21	0	21	0	0	0	0	0	0	0	0	0	1	0	0	95	142	2	1	2	22
141	2600	15040	-2828	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	23
142	2572	15016	-2548	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	22
143	2664	14996	-2560	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	22
144	2612	15072	-2844	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	21
145	2580	15064	-2836	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	22
146	2280	14980	-2520	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	24
147	2276	15080	-2544	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	24
148	2564	15008	-2492	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	23
149	2272	15064	-2532	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	23
150	2256	15028	-2536	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	23
151	2284	15036	-2560	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	22
152	2572	15036	-2848	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	23
153	2676	14996	-2872	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	25
154	2576	15076	-2932	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	25
155	2576	15016	-2904	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	24
156	2616	15024	-2692	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	2	26
157	2576	15040	-2692	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	26
158	2568	14996	-2868	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	28
159	2280	15080	-2944	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	27
160	2564	15060	-2856	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	26
161	2256	15196	-2528	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	2	25
162	2628	15028	-2872	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
163	2284	15056	-2924	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	22
164	2284	15040	-2864	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
165	2248	15064	-2868	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
166	2372	15276	-2868	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	3	23
167	2336	15076	-2192	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	3	22
168	1920	15188	-2368	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	22
169	2144	15044	-2332	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	22
170	1968	15372	-2032	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	2	1	3	23
171	2008	15468	-2364	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	2	1	3	23
172	1676	15016	-1952	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	1	1	3	21
173	1768	15136	-2032	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	1	1	3	22
174	2020	15696	-2616	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	1	1	3	51
175	1872	15420	-2276	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	5	1	4	52
176	1920	15408	-2428	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	5	2	4	46
177	2104	15372	-2224	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	5	1	4	47
178	2100	15424	-2280	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	6	2	4	65
179	1824	15056	-2220	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	12	4	8	65
180	1816	15456	-2288	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	13	4	8	171
181	1648	15012	-1980	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	42	34	28	193
182	1436	15104	-2360	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	48	40	29	164
183	2244	14488	-3708	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	44	40	28	121
